Framework,Source_File,Source_Line,Source_Snippet,Sink_File,Sink_Line,Sink_Snippet,Guards_Hit,Guards_Files,Sink_API
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-activate.php,205,"						esc_url( network_site_url( $blog_details->path . 'wp-login.php', 'login' ) ),",0,,esc_url
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-signup.php,45,	wp_redirect( network_site_url( 'wp-signup.php' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-signup.php,45,	wp_redirect( network_site_url( 'wp-signup.php' ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-signup.php,975,	$login_url = wp_login_url( network_site_url( 'wp-signup.php' ) );,0,,wp_login_url
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-signup.php,975,	$login_url = wp_login_url( network_site_url( 'wp-signup.php' ) );,0,,wp_login_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/https-migration.php,25,"		&& wp_parse_url( home_url(), PHP_URL_HOST ) === wp_parse_url( site_url(), PHP_URL_HOST );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,wp_parse_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/https-migration.php,25,"		&& wp_parse_url( home_url(), PHP_URL_HOST ) === wp_parse_url( site_url(), PHP_URL_HOST );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,wp_parse_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/https-migration.php,25,"		&& wp_parse_url( home_url(), PHP_URL_HOST ) === wp_parse_url( site_url(), PHP_URL_HOST );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,wp_parse_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,422,"	$logout_url = add_query_arg( $args, site_url( 'wp-login.php?action=logout', 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,422,"	$logout_url = add_query_arg( $args, site_url( 'wp-login.php?action=logout', 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,422,"	$logout_url = add_query_arg( $args, site_url( 'wp-login.php?action=logout', 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,447,"	$login_url = site_url( 'wp-login.php', 'login' );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,447,"	$login_url = site_url( 'wp-login.php', 'login' );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,447,"	$login_url = site_url( 'wp-login.php', 'login' );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,485,"	return apply_filters( 'register_url', site_url( 'wp-login.php?action=register', 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,485,"	return apply_filters( 'register_url', site_url( 'wp-login.php?action=register', 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,485,"	return apply_filters( 'register_url', site_url( 'wp-login.php?action=register', 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,600,"			esc_url( site_url( 'wp-login.php', 'login_post' ) )",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,600,"			esc_url( site_url( 'wp-login.php', 'login_post' ) )",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,600,"			esc_url( site_url( 'wp-login.php', 'login_post' ) )",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,674,"	$lostpassword_url = add_query_arg( $args, network_site_url( $wp_login_path, 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,674,"	$lostpassword_url = add_query_arg( $args, network_site_url( $wp_login_path, 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,674,"	$lostpassword_url = add_query_arg( $args, network_site_url( $wp_login_path, 'login' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,832,			$output = site_url();,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,832,			$output = site_url();,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,832,			$output = site_url();,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,856,			$output = site_url( 'xmlrpc.php' );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,856,			$output = site_url( 'xmlrpc.php' );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,856,			$output = site_url( 'xmlrpc.php' );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/general-template.php,3531,"		esc_url( site_url( 'xmlrpc.php?rsd', 'rpc' ) )",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/general-template.php,3531,"		esc_url( site_url( 'xmlrpc.php?rsd', 'rpc' ) )",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/general-template.php,3531,"		esc_url( site_url( 'xmlrpc.php?rsd', 'rpc' ) )",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/class-wp-xmlrpc-server.php,776,"				'xmlrpc'    => site_url( 'xmlrpc.php', 'rpc' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/class-wp-xmlrpc-server.php,776,"				'xmlrpc'    => site_url( 'xmlrpc.php', 'rpc' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/class-wp-xmlrpc-server.php,776,"				'xmlrpc'    => site_url( 'xmlrpc.php', 'rpc' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/class-wp-xmlrpc-server.php,4867,"			'xmlrpc'   => site_url( 'xmlrpc.php', 'rpc' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/class-wp-xmlrpc-server.php,4867,"			'xmlrpc'   => site_url( 'xmlrpc.php', 'rpc' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/class-wp-xmlrpc-server.php,4867,"			'xmlrpc'   => site_url( 'xmlrpc.php', 'rpc' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/post-template.php,1809,"	$output = '<form action=""' . esc_url( site_url( 'wp-login.php?action=postpass', 'login_post' ) ) . '"" class=""post-password-form' . $class . '"" method=""post"">' . $redirect_field . $invalid_password_ht",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/post-template.php,1809,"	$output = '<form action=""' . esc_url( site_url( 'wp-login.php?action=postpass', 'login_post' ) ) . '"" class=""post-password-form' . $class . '"" method=""post"">' . $redirect_field . $invalid_password_ht",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/post-template.php,1809,"	$output = '<form action=""' . esc_url( site_url( 'wp-login.php?action=postpass', 'login_post' ) ) . '"" class=""post-password-form' . $class . '"" method=""post"">' . $redirect_field . $invalid_password_ht",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,esc_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/https-detection.php,47, * @see site_url(),3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/https-detection.php,47, * @see site_url(),3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/https-detection.php,47, * @see site_url(),3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/https-detection.php,54,	 * filter because `site_url()` will adjust the scheme based on what the,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/https-detection.php,54,	 * filter because `site_url()` will adjust the scheme based on what the,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/https-detection.php,54,	 * filter because `site_url()` will adjust the scheme based on what the,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/https-detection.php,176,"		$pattern = preg_replace( '#^https?:(?=//)#', '', esc_url( site_url( 'xmlrpc.php?rsd', 'rpc' ) ) ); // See rsd_link().",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,preg_replace
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/https-detection.php,176,"		$pattern = preg_replace( '#^https?:(?=//)#', '', esc_url( site_url( 'xmlrpc.php?rsd', 'rpc' ) ) ); // See rsd_link().",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,preg_replace
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/https-detection.php,176,"		$pattern = preg_replace( '#^https?:(?=//)#', '', esc_url( site_url( 'xmlrpc.php?rsd', 'rpc' ) ) ); // See rsd_link().",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,preg_replace
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/update.php,89,		$wp_install        = network_site_url();,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/update.php,89,		$wp_install        = network_site_url();,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/update.php,89,		$wp_install        = network_site_url();,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/class-wp-url-pattern-prefixer.php,114,"			'site'       => self::escape_pattern_string( trailingslashit( (string) wp_parse_url( site_url( '/' ), PHP_URL_PATH ) ) ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,self::escape_pattern_string
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/class-wp-url-pattern-prefixer.php,114,"			'site'       => self::escape_pattern_string( trailingslashit( (string) wp_parse_url( site_url( '/' ), PHP_URL_PATH ) ) ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,self::escape_pattern_string
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/class-wp-url-pattern-prefixer.php,114,"			'site'       => self::escape_pattern_string( trailingslashit( (string) wp_parse_url( site_url( '/' ), PHP_URL_PATH ) ) ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,self::escape_pattern_string
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/theme.php,660,"				$theme_root_uri = site_url( str_replace( ABSPATH, '', $theme_root ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/theme.php,660,"				$theme_root_uri = site_url( str_replace( ABSPATH, '', $theme_root ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/theme.php,660,"				$theme_root_uri = site_url( str_replace( ABSPATH, '', $theme_root ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/cron.php,957,"			'url'  => add_query_arg( 'doing_wp_cron', $doing_wp_cron, site_url( 'wp-cron.php' ) ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/cron.php,957,"			'url'  => add_query_arg( 'doing_wp_cron', $doing_wp_cron, site_url( 'wp-cron.php' ) ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/cron.php,957,"			'url'  => add_query_arg( 'doing_wp_cron', $doing_wp_cron, site_url( 'wp-cron.php' ) ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,add_query_arg
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/pluggable.php,2353,"		$message .= network_site_url( 'wp-login.php?login=' . rawurlencode( $user->user_login ) . ""&key=$key&action=rp"", 'login' ) . ""\r\n\r\n"";",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/pluggable.php,2353,"		$message .= network_site_url( 'wp-login.php?login=' . rawurlencode( $user->user_login ) . ""&key=$key&action=rp"", 'login' ) . ""\r\n\r\n"";",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/pluggable.php,2353,"		$message .= network_site_url( 'wp-login.php?login=' . rawurlencode( $user->user_login ) . ""&key=$key&action=rp"", 'login' ) . ""\r\n\r\n"";",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/user.php,3329,"	$message .= network_site_url( 'wp-login.php?login=' . rawurlencode( $user_login ) . ""&key=$key&action=rp"", 'login' ) . '&wp_lang=' . $locale . ""\r\n\r\n"";",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/user.php,3329,"	$message .= network_site_url( 'wp-login.php?login=' . rawurlencode( $user_login ) . ""&key=$key&action=rp"", 'login' ) . '&wp_lang=' . $locale . ""\r\n\r\n"";",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/user.php,3329,"	$message .= network_site_url( 'wp-login.php?login=' . rawurlencode( $user_login ) . ""&key=$key&action=rp"", 'login' ) . '&wp_lang=' . $locale . ""\r\n\r\n"";",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,network_site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/class-wp-rewrite.php,1544,		$site_root = parse_url( site_url() );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,parse_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/class-wp-rewrite.php,1544,		$site_root = parse_url( site_url() );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,parse_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/class-wp-rewrite.php,1544,		$site_root = parse_url( site_url() );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,parse_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/formatting.php,3472,"	 * @param string $site_url   Site URL, as returned by site_url().",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/formatting.php,3472,"	 * @param string $site_url   Site URL, as returned by site_url().",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/formatting.php,3472,"	 * @param string $site_url   Site URL, as returned by site_url().",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/formatting.php,3474,"	$src_url = apply_filters( 'smilies_src', includes_url( ""images/smilies/$img"" ), $img, site_url() );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/formatting.php,3474,"	$src_url = apply_filters( 'smilies_src', includes_url( ""images/smilies/$img"" ), $img, site_url() );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/formatting.php,3474,"	$src_url = apply_filters( 'smilies_src', includes_url( ""images/smilies/$img"" ), $img, site_url() );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/l10n.php,1187,	$site_url    = wp_parse_url( site_url() );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,wp_parse_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/l10n.php,1187,	$site_url    = wp_parse_url( site_url() );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,wp_parse_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/l10n.php,1187,	$site_url    = wp_parse_url( site_url() );,3,wp-includes/functions.php; wp-includes/ms-default-filters.php,wp_parse_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/canonical.php,540,"				$redirect_url = apply_filters( 'wp_signup_location', network_site_url( 'wp-signup.php' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/canonical.php,540,"				$redirect_url = apply_filters( 'wp_signup_location', network_site_url( 'wp-signup.php' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/canonical.php,540,"				$redirect_url = apply_filters( 'wp_signup_location', network_site_url( 'wp-signup.php' ) );",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,apply_filters
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/canonical.php,1049,"		site_url( 'dashboard', 'relative' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/canonical.php,1049,"		site_url( 'dashboard', 'relative' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/canonical.php,1049,"		site_url( 'dashboard', 'relative' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/canonical.php,1050,"		site_url( 'admin', 'relative' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/media.php,1419,		if ( $_SERVER['HTTP_HOST'] === $domain ) {,wp-includes/canonical.php,1050,"		site_url( 'admin', 'relative' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/ms-settings.php,62,	$domain = strtolower( stripslashes( $_SERVER['HTTP_HOST'] ?? '' ) );,wp-includes/canonical.php,1050,"		site_url( 'admin', 'relative' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
WordPress,wp-includes/general-template.php,528,"		'redirect'          => ( is_ssl() ? 'https://' : 'http://' ) . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'],",wp-includes/canonical.php,1062,"		site_url( 'login', 'relative' ),",3,wp-includes/functions.php; wp-includes/ms-default-filters.php,site_url
